ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS
182,150,12,-10,0,200,10,80,20,800,400,20,12,30
194,140,12,-10,0,200,10,80,20,800,400,20,12,30
206,130,12,-10,0,200,10,80,20,800,400,20,12,30
218,120,12,-10,0,200,10,80,20,800,400,20,12,30
230,110,12,-10,0,200,10,80,20,800,400,20,12,30
242,100,12,-10,0,200,10,80,20,800,400,20,12,30
254,90,12,-10,0,200,10,80,20,800,400,20,12,30
266,80,12,-10,0,200,10,80,20,800,400,20,12,30
278,70,12,-10,0,200,10,80,20,800,400,20,12,30
290,60,12,-10,0,200,10,80,20,800,400,20,12,30
302,50,12,-10,0,200,10,80,20,800,400,20,12,30
314,40,12,-10,0,200,10,80,20,800,400,20,12,30
326,30,12,-10,0,200,10,80,20,800,400,20,12,30
338,40,12,10,0,200,10,80,20,800,400,20,12,30
350,50,12,10,0,200,10,80,20,800,400,20,12,30
362,60,12,10,0,200,10,80,20,800,400,20,12,30
374,70,12,10,0,200,10,80,20,800,400,20,12,30
386,80,12,10,0,200,10,80,20,800,400,20,12,30
398,90,12,10,0,200,10,80,20,800,400,20,12,30
410,100,12,10,0,200,10,80,20,800,400,20,12,30
422,110,12,10,0,200,10,80,20,800,400,20,12,30
434,120,12,10,0,200,10,80,20,800,400,20,12,30
446,130,12,10,0,200,10,80,20,800,400,20,12,30
458,140,12,10,0,200,10,80,20,800,400,20,12,30
470,150,12,10,0,200,10,80,20,800,400,20,12,30
482,160,12,10,0,200,10,80,20,800,400,20,12,30
494,170,12,10,0,200,10,80,20,800,400,20,12,30
506,180,12,10,0,200,10,80,20,800,400,20,12,30
518,190,12,10,0,200,10,80,20,800,400,20,12,30
530,200,12,10,0,200,10,80,20,800,400,20,12,30
542,210,12,10,0,200,10,80,20,800,400,20,12,30
554,220,12,10,0,200,10,80,20,800,400,20,12,30
566,230,12,10,0,200,10,80,20,800,400,20,12,30
578,240,12,10,0,200,10,80,20,800,400,20,12,30
590,250,12,10,0,200,10,80,20,800,400,20,12,30
602,260,12,10,0,200,10,80,20,800,400,20,12,30
614,270,12,10,0,200,10,80,20,800,400,20,12,30
626,280,12,10,0,200,10,80,20,800,400,20,12,30
638,290,12,10,0,200,10,80,20,800,400,20,12,30
650,300,12,10,0,200,10,80,20,800,400,20,12,30
662,310,12,10,0,200,10,80,20,800,400,20,12,30
674,320,12,10,0,200,10,80,20,800,400,20,12,30
686,330,12,10,0,200,10,80,20,800,400,20,12,30
698,340,12,10,0,200,10,80,20,800,400,20,12,30
710,350,12,10,0,200,10,80,20,800,400,20,12,30
722,360,12,10,0,200,10,80,20,800,400,20,12,30
734,370,12,10,0,200,10,80,20,800,400,20,12,30
746,360,12,-10,0,200,10,80,20,800,400,20,12,30
758,350,12,-10,0,200,10,80,20,800,400,20,12,30
770,340,12,-10,0,200,10,80,20,800,400,20,12,30
782,330,12,-10,0,200,10,80,20,800,400,20,12,30
758,202,-12,2,0,200,10,80,20,800,400,20,12,30
746,204,-12,2,0,200,10,80,20,800,400,20,12,30
734,206,-12,2,0,200,10,80,20,800,400,20,12,30
722,208,-12,2,0,200,10,80,20,800,400,20,12,30
710,210,-12,2,0,200,10,80,20,800,400,20,12,30
698,212,-12,2,0,200,10,80,20,800,400,20,12,30
686,214,-12,2,0,200,10,80,20,800,400,20,12,30
674,216,-12,2,0,200,10,80,20,800,400,20,12,30
662,218,-12,2,0,200,10,80,20,800,400,20,12,30
650,220,-12,2,0,200,10,80,20,800,400,20,12,30
638,222,-12,2,0,200,10,80,20,800,400,20,12,30
626,224,-12,2,0,200,10,80,20,800,400,20,12,30
614,226,-12,2,0,200,10,80,20,800,400,20,12,30
602,228,-12,2,0,200,10,80,20,800,400,20,12,30
590,230,-12,2,0,200,10,80,20,800,400,20,12,30
578,232,-12,2,0,200,10,80,20,800,400,20,12,30
566,234,-12,2,0,200,10,80,20,800,400,20,12,30
554,236,-12,2,0,200,10,80,20,800,400,20,12,30
542,238,-12,2,0,200,10,80,20,800,400,20,12,30
530,240,-12,2,0,200,10,80,20,800,400,20,12,30
518,242,-12,2,0,200,10,80,20,800,400,20,12,30
506,244,-12,2,0,200,10,80,20,800,400,20,12,30
494,246,-12,2,0,200,10,80,20,800,400,20,12,30
482,248,-12,2,0,200,10,80,20,800,400,20,12,30
470,250,-12,2,0,200,10,80,20,800,400,20,12,30
458,252,-12,2,0,200,10,80,20,800,400,20,12,30
446,254,-12,2,0,200,10,80,20,800,400,20,12,30
434,256,-12,2,0,200,10,80,20,800,400,20,12,30
422,258,-12,2,0,200,10,80,20,800,400,20,12,30
410,260,-12,2,0,200,10,80,20,800,400,20,12,30
398,262,-12,2,0,200,10,80,20,800,400,20,12,30
386,264,-12,2,0,200,10,80,20,800,400,20,12,30
374,266,-12,2,0,200,10,80,20,800,400,20,12,30
362,268,-12,2,0,200,10,80,20,800,400,20,12,30
350,270,-12,2,0,200,10,80,20,800,400,20,12,30
338,272,-12,2,0,200,10,80,20,800,400,20,12,30
326,274,-12,2,0,200,10,80,20,800,400,20,12,30
314,276,-12,2,0,200,10,80,20,800,400,20,12,30
302,278,-12,2,0,200,10,80,20,800,400,20,12,30
290,280,-12,2,0,200,10,80,20,800,400,20,12,30
278,282,-12,2,0,200,10,80,20,800,400,20,12,30
266,284,-12,2,0,200,10,80,20,800,400,20,12,30
254,286,-12,2,0,200,10,80,20,800,400,20,12,30
242,288,-12,2,0,200,10,80,20,800,400,20,12,30
230,290,-12,2,0,200,10,80,20,800,400,20,12,30
218,292,-12,2,0,200,10,80,20,800,400,20,12,30
206,294,-12,2,0,200,10,80,20,800,400,20,12,30
194,296,-12,2,0,200,10,80,20,800,400,20,12,30
182,298,-12,2,0,200,10,80,20,800,400,20,12,30
170,300,-12,2,0,200,10,80,20,800,400,20,12,30
158,302,-12,2,0,200,10,80,20,800,400,20,12,30
146,304,-12,2,0,200,10,80,20,800,400,20,12,30
134,306,-12,2,0,200,10,80,20,800,400,20,12,30
122,308,-12,2,0,200,10,80,20,800,400,20,12,30
110,310,-12,2,0,200,10,80,20,800,400,20,12,30
98,312,-12,2,0,200,10,80,20,800,400,20,12,30
86,314,-12,2,0,200,10,80,20,800,400,20,12,30
74,316,-12,2,0,200,10,80,20,800,400,20,12,30
62,318,-12,2,0,200,10,80,20,800,400,20,12,30
50,320,-12,2,0,200,10,80,20,800,400,20,12,30
38,322,-12,2,0,200,10,80,20,800,400,20,12,30
50,324,12,2,0,200,10,80,20,800,400,20,12,30
62,326,12,2,0,200,10,80,20,800,400,20,12,30
74,328,12,2,0,200,10,80,20,800,400,20,12,30
86,330,12,2,0,200,10,80,20,800,400,20,12,30
98,332,12,2,0,200,10,80,20,800,400,20,12,30
110,334,12,2,0,200,10,80,20,800,400,20,12,30
122,336,12,2,0,200,10,80,20,800,400,20,12,30
134,338,12,2,0,200,10,80,20,800,400,20,12,30
146,340,12,2,0,200,10,80,20,800,400,20,12,30
158,342,12,2,0,200,10,80,20,800,400,20,12,30
170,344,12,2,0,200,10,80,20,800,400,20,12,30
182,346,12,2,0,200,10,80,20,800,400,20,12,30
194,348,12,2,0,200,10,80,20,800,400,20,12,30
206,350,12,2,0,200,10,80,20,800,400,20,12,30
218,352,12,2,0,200,10,80,20,800,400,20,12,30
230,354,12,2,0,200,10,80,20,800,400,20,12,30
242,356,12,2,0,200,10,80,20,800,400,20,12,30
254,358,12,2,0,200,10,80,20,800,400,20,12,30
266,360,12,2,0,200,10,80,20,800,400,20,12,30
278,362,12,2,0,200,10,80,20,800,400,20,12,30
290,364,12,2,0,200,10,80,20,800,400,20,12,30
302,366,12,2,0,200,10,80,20,800,400,20,12,30
314,368,12,2,0,200,10,80,20,800,400,20,12,30
326,370,12,2,0,200,10,80,20,800,400,20,12,30
338,368,12,-2,0,200,10,80,20,800,400,20,12,30
350,366,12,-2,0,200,10,80,20,800,400,20,12,30
362,364,12,-2,0,200,10,80,20,800,400,20,12,30
374,362,12,-2,0,200,10,80,20,800,400,20,12,30
386,360,12,-2,0,200,10,80,20,800,400,20,12,30
398,358,12,-2,0,200,10,80,20,800,400,20,12,30
410,356,12,-2,0,200,10,80,20,800,400,20,12,30
422,354,12,-2,0,200,10,80,20,800,400,20,12,30
434,352,12,-2,0,200,10,80,20,800,400,20,12,30
446,350,12,-2,0,200,10,80,20,800,400,20,12,30
458,348,12,-2,0,200,10,80,20,800,400,20,12,30
470,346,12,-2,0,200,10,80,20,800,400,20,12,30
482,344,12,-2,0,200,10,80,20,800,400,20,12,30
494,342,12,-2,0,200,10,80,20,800,400,20,12,30
506,340,12,-2,0,200,10,80,20,800,400,20,12,30
518,338,12,-2,0,200,10,80,20,800,400,20,12,30
530,336,12,-2,0,200,10,80,20,800,400,20,12,30
542,334,12,-2,0,200,10,80,20,800,400,20,12,30
554,332,12,-2,0,200,10,80,20,800,400,20,12,30
566,330,12,-2,0,200,10,80,20,800,400,20,12,30
578,328,12,-2,0,200,10,80,20,800,400,20,12,30
590,326,12,-2,0,200,10,80,20,800,400,20,12,30
602,324,12,-2,0,200,10,80,20,800,400,20,12,30
614,322,12,-2,0,200,10,80,20,800,400,20,12,30
626,320,12,-2,0,200,10,80,20,800,400,20,12,30
638,318,12,-2,0,200,10,80,20,800,400,20,12,30
650,316,12,-2,0,200,10,80,20,800,400,20,12,30
662,314,12,-2,0,200,10,80,20,800,400,20,12,30
674,312,12,-2,0,200,10,80,20,800,400,20,12,30
686,310,12,-2,0,200,10,80,20,800,400,20,12,30
698,308,12,-2,0,200,10,80,20,800,400,20,12,30
710,306,12,-2,0,200,10,80,20,800,400,20,12,30
722,304,12,-2,0,200,10,80,20,800,400,20,12,30
734,302,12,-2,0,200,10,80,20,800,400,20,12,30
746,300,12,-2,0,200,10,80,20,800,400,20,12,30
758,298,12,-2,0,200,10,80,20,800,400,20,12,30
770,296,12,-2,0,200,10,80,20,800,400,20,12,30
782,294,12,-2,0,200,10,80,20,800,400,20,12,30
758,202,-12,2,0,200,10,80,20,800,400,20,12,30
746,204,-12,2,0,200,10,80,20,800,400,20,12,30
734,206,-12,2,0,200,10,80,20,800,400,20,12,30
722,208,-12,2,0,200,10,80,20,800,400,20,12,30
710,210,-12,2,0,200,10,80,20,800,400,20,12,30
698,212,-12,2,0,200,10,80,20,800,400,20,12,30
686,214,-12,2,0,200,10,80,20,800,400,20,12,30
674,216,-12,2,0,200,10,80,20,800,400,20,12,30
662,218,-12,2,0,200,10,80,20,800,400,20,12,30
650,220,-12,2,0,200,10,80,20,800,400,20,12,30
638,222,-12,2,0,200,10,80,20,800,400,20,12,30
626,224,-12,2,0,200,10,80,20,800,400,20,12,30
614,226,-12,2,0,200,10,80,20,800,400,20,12,30
602,228,-12,2,0,200,10,80,20,800,400,20,12,30
590,230,-12,2,0,200,10,80,20,800,400,20,12,30
578,232,-12,2,0,200,10,80,20,800,400,20,12,30
566,234,-12,2,0,200,10,80,20,800,400,20,12,30
554,236,-12,2,0,200,10,80,20,800,400,20,12,30
542,238,-12,2,0,200,10,80,20,800,400,20,12,30
530,240,-12,2,0,200,10,80,20,800,400,20,12,30
518,242,-12,2,0,200,10,80,20,800,400,20,12,30
506,244,-12,2,0,200,10,80,20,800,400,20,12,30
494,246,-12,2,0,200,10,80,20,800,400,20,12,30
482,248,-12,2,0,200,10,80,20,800,400,20,12,30
470,250,-12,2,0,200,10,80,20,800,400,20,12,30
458,252,-12,2,0,200,10,80,20,800,400,20,12,30
446,254,-12,2,0,200,10,80,20,800,400,20,12,30
434,256,-12,2,0,200,10,80,20,800,400,20,12,30
422,258,-12,2,0,200,10,80,20,800,400,20,12,30
410,260,-12,2,0,200,10,80,20,800,400,20,12,30
398,262,-12,2,0,200,10,80,20,800,400,20,12,30
386,264,-12,2,0,200,10,80,20,800,400,20,12,30
374,266,-12,2,0,200,10,80,20,800,400,20,12,30
362,268,-12,2,0,200,10,80,20,800,400,20,12,30
350,270,-12,2,0,200,10,80,20,800,400,20,12,30
338,272,-12,2,0,200,10,80,20,800,400,20,12,30
326,274,-12,2,0,200,10,80,20,800,400,20,12,30
314,276,-12,2,0,200,10,80,20,800,400,20,12,30
302,278,-12,2,0,200,10,80,20,800,400,20,12,30
290,280,-12,2,0,200,10,80,20,800,400,20,12,30
278,282,-12,2,0,200,10,80,20,800,400,20,12,30
266,284,-12,2,0,200,10,80,20,800,400,20,12,30
254,286,-12,2,0,200,10,80,20,800,400,20,12,30
242,288,-12,2,0,200,10,80,20,800,400,20,12,30
230,290,-12,2,0,200,10,80,20,800,400,20,12,30
218,292,-12,2,0,200,10,80,20,800,400,20,12,30
206,294,-12,2,0,200,10,80,20,800,400,20,12,30
194,296,-12,2,0,200,10,80,20,800,400,20,12,30
182,298,-12,2,0,200,10,80,20,800,400,20,12,30
170,300,-12,2,0,200,10,80,20,800,400,20,12,30
158,302,-12,2,0,200,10,80,20,800,400,20,12,30
146,304,-12,2,0,200,10,80,20,800,400,20,12,30
134,306,-12,2,0,200,10,80,20,800,400,20,12,30
122,308,-12,2,0,200,10,80,20,800,400,20,12,30
110,310,-12,2,0,200,10,80,20,800,400,20,12,30
98,312,-12,2,0,200,10,80,20,800,400,20,12,30
86,314,-12,2,0,200,10,80,20,800,400,20,12,30
74,316,-12,2,0,200,10,80,20,800,400,20,12,30
62,318,-12,2,0,200,10,80,20,800,400,20,12,30
50,320,-12,2,0,200,10,80,20,800,400,20,12,30
38,322,-12,2,0,200,10,80,20,800,400,20,12,30
50,324,12,2,0,200,10,80,20,800,400,20,12,30
62,326,12,2,0,200,10,80,20,800,400,20,12,30
74,328,12,2,0,200,10,80,20,800,400,20,12,30
86,330,12,2,0,200,10,80,20,800,400,20,12,30
98,332,12,2,0,200,10,80,20,800,400,20,12,30
110,334,12,2,0,200,10,80,20,800,400,20,12,30
122,336,12,2,0,200,10,80,20,800,400,20,12,30
134,338,12,2,0,200,10,80,20,800,400,20,12,30
146,340,12,2,0,200,10,80,20,800,400,20,12,30
158,342,12,2,0,200,10,80,20,800,400,20,12,30
170,344,12,2,0,200,10,80,20,800,400,20,12,30
182,346,12,2,0,200,10,80,20,800,400,20,12,30
194,348,12,2,0,200,10,80,20,800,400,20,12,30
206,350,12,2,0,200,10,80,20,800,400,20,12,30
218,352,12,2,0,200,10,80,20,800,400,20,12,30
230,354,12,2,0,200,10,80,20,800,400,20,12,30
242,356,12,2,0,200,10,80,20,800,400,20,12,30
254,358,12,2,0,200,10,80,20,800,400,20,12,30
266,360,12,2,0,200,10,80,20,800,400,20,12,30
278,362,12,2,0,200,10,80,20,800,400,20,12,30
290,364,12,2,0,200,10,80,20,800,400,20,12,30
302,366,12,2,0,200,10,80,20,800,400,20,12,30
314,368,12,2,0,200,10,80,20,800,400,20,12,30
326,370,12,2,0,200,10,80,20,800,400,20,12,30
338,368,12,-2,0,200,10,80,20,800,400,20,12,30
350,366,12,-2,0,200,10,80,20,800,400,20,12,30
362,364,12,-2,0,200,10,80,20,800,400,20,12,30
374,362,12,-2,0,200,10,80,20,800,400,20,12,30
386,360,12,-2,0,200,10,80,20,800,400,20,12,30
398,358,12,-2,0,200,10,80,20,800,400,20,12,30
410,356,12,-2,0,200,10,80,20,800,400,20,12,30
422,354,12,-2,0,200,10,80,20,800,400,20,12,30
434,352,12,-2,0,200,10,80,20,800,400,20,12,30
446,350,12,-2,0,200,10,80,20,800,400,20,12,30
458,348,12,-2,0,200,10,80,20,800,400,20,12,30
470,346,12,-2,0,200,10,80,20,800,400,20,12,30
482,344,12,-2,0,200,10,80,20,800,400,20,12,30
494,342,12,-2,0,200,10,80,20,800,400,20,12,30
506,340,12,-2,0,200,10,80,20,800,400,20,12,30
518,338,12,-2,0,200,10,80,20,800,400,20,12,30
530,336,12,-2,0,200,10,80,20,800,400,20,12,30
542,334,12,-2,0,200,10,80,20,800,400,20,12,30
554,332,12,-2,0,200,10,80,20,800,400,20,12,30
566,330,12,-2,0,200,10,80,20,800,400,20,12,30
578,328,12,-2,0,200,10,80,20,800,400,20,12,30
590,326,12,-2,0,200,10,80,20,800,400,20,12,30
602,324,12,-2,0,200,10,80,20,800,400,20,12,30
614,322,12,-2,0,200,10,80,20,800,400,20,12,30
626,320,12,-2,0,200,10,80,20,800,400,20,12,30
638,318,12,-2,0,200,10,80,20,800,400,20,12,30
650,316,12,-2,0,200,10,80,20,800,400,20,12,30
662,314,12,-2,0,200,10,80,20,800,400,20,12,30
674,312,12,-2,0,200,10,80,20,800,400,20,12,30
686,310,12,-2,0,200,10,80,20,800,400,20,12,30
698,308,12,-2,0,200,10,80,20,800,400,20,12,30
710,306,12,-2,0,200,10,80,20,800,400,20,12,30
722,304,12,-2,0,200,10,80,20,800,400,20,12,30
734,302,12,-2,0,200,10,80,20,800,400,20,12,30
746,300,12,-2,0,200,10,80,20,800,400,20,12,30
758,298,12,-2,0,200,10,80,20,800,400,20,12,30
770,296,12,-2,0,200,10,80,20,800,400,20,12,30
782,294,12,-2,0,200,10,80,20,800,400,20,12,30
758,211,-12,11,0,200,10,80,20,800,400,20,12,30
746,222,-12,11,0,200,10,80,20,800,400,20,12,30
734,233,-12,11,0,200,10,80,20,800,400,20,12,30
722,244,-12,11,0,200,10,80,20,800,400,20,12,30
710,255,-12,11,0,200,10,80,20,800,400,20,12,30
698,266,-12,11,0,200,10,80,20,800,400,20,12,30
686,277,-12,11,0,200,10,80,20,800,400,20,12,30
674,288,-12,11,0,200,10,80,20,800,400,20,12,30
662,299,-12,11,0,200,10,80,20,800,400,20,12,30
650,310,-12,11,0,200,10,80,20,800,400,20,12,30
638,321,-12,11,0,200,10,80,20,800,400,20,12,30
626,332,-12,11,0,200,10,80,20,800,400,20,12,30
614,343,-12,11,0,200,10,80,20,800,400,20,12,30
602,354,-12,11,0,200,10,80,20,800,400,20,12,30
590,365,-12,11,0,200,10,80,20,800,400,20,12,30
578,354,-12,-11,0,200,10,80,20,800,400,20,12,30
566,343,-12,-11,0,200,10,80,20,800,400,20,12,30
554,332,-12,-11,0,200,10,80,20,800,400,20,12,30
542,321,-12,-11,0,200,10,80,20,800,400,20,12,30
530,310,-12,-11,0,200,10,80,20,800,400,20,12,30
518,299,-12,-11,0,200,10,80,20,800,400,20,12,30
506,288,-12,-11,0,200,10,80,20,800,400,20,12,30
494,277,-12,-11,0,200,10,80,20,800,400,20,12,30
482,266,-12,-11,0,200,10,80,20,800,400,20,12,30
470,255,-12,-11,0,200,10,80,20,800,400,20,12,30
458,244,-12,-11,0,200,10,80,20,800,400,20,12,30
446,233,-12,-11,0,200,10,80,20,800,400,20,12,30
434,222,-12,-11,0,200,10,80,20,800,400,20,12,30
422,211,-12,-11,0,200,10,80,20,800,400,20,12,30
410,200,-12,-11,0,200,10,80,20,800,400,20,12,30
398,189,-12,-11,0,200,10,80,20,800,400,20,12,30
386,178,-12,-11,0,200,10,80,20,800,400,20,12,30
374,167,-12,-11,0,200,10,80,20,800,400,20,12,30
362,156,-12,-11,0,200,10,80,20,800,400,20,12,30
350,145,-12,-11,0,200,10,80,20,800,400,20,12,30
338,134,-12,-11,0,200,10,80,20,800,400,20,12,30
326,123,-12,-11,0,200,10,80,20,800,400,20,12,30
314,112,-12,-11,0,200,10,80,20,800,400,20,12,30
302,101,-12,-11,0,200,10,80,20,800,400,20,12,30
290,90,-12,-11,0,200,10,80,20,800,400,20,12,30
278,79,-12,-11,0,200,10,80,20,800,400,20,12,30
266,68,-12,-11,0,200,10,80,20,800,400,20,12,30
254,57,-12,-11,0,200,10,80,20,800,400,20,12,30
242,46,-12,-11,0,200,10,80,20,800,400,20,12,30
230,35,-12,-11,0,200,10,80,20,800,400,20,12,30
218,46,-12,11,0,200,10,80,20,800,400,20,12,30
206,57,-12,11,0,200,10,80,20,800,400,20,12,30
194,68,-12,11,0,200,10,80,20,800,400,20,12,30
182,79,-12,11,0,200,10,80,20,800,400,20,12,30
170,90,-12,11,0,200,10,80,20,800,400,20,12,30
158,101,-12,11,0,200,10,80,20,800,400,20,12,30
146,112,-12,11,0,200,10,80,20,800,400,20,12,30
134,123,-12,11,0,200,10,80,20,800,400,20,12,30
122,134,-12,11,0,200,10,80,20,800,400,20,12,30
110,145,-12,11,0,200,10,80,20,800,400,20,12,30
98,156,-12,11,0,200,10,80,20,800,400,20,12,30
86,167,-12,11,0,200,10,80,20,800,400,20,12,30
74,178,-12,11,0,200,10,80,20,800,400,20,12,30
62,189,-12,11,0,200,10,80,20,800,400,20,12,30
50,200,-12,11,0,200,10,80,20,800,400,20,12,30
38,211,-12,11,0,200,10,80,20,800,400,20,12,30
50,222,12,11,0,200,10,80,20,800,400,20,12,30
62,233,12,11,0,200,10,80,20,800,400,20,12,30
74,244,12,11,0,200,10,80,20,800,400,20,12,30
86,255,12,11,0,200,10,80,20,800,400,20,12,30
98,266,12,11,0,200,10,80,20,800,400,20,12,30
110,277,12,11,0,200,10,80,20,800,400,20,12,30
122,288,12,11,0,200,10,80,20,800,400,20,12,30
134,299,12,11,0,200,10,80,20,800,400,20,12,30
146,310,12,11,0,200,10,80,20,800,400,20,12,30
158,321,12,11,0,200,10,80,20,800,400,20,12,30
170,332,12,11,0,200,10,80,20,800,400,20,12,30
182,343,12,11,0,200,10,80,20,800,400,20,12,30
194,354,12,11,0,200,10,80,20,800,400,20,12,30
206,365,12,11,0,200,10,80,20,800,400,20,12,30
218,354,12,-11,0,200,10,80,20,800,400,20,12,30
230,343,12,-11,0,200,10,80,20,800,400,20,12,30
242,332,12,-11,0,200,10,80,20,800,400,20,12,30
254,321,12,-11,0,200,10,80,20,800,400,20,12,30
266,310,12,-11,0,200,10,80,20,800,400,20,12,30
278,299,12,-11,0,200,10,80,20,800,400,20,12,30
290,288,12,-11,0,200,10,80,20,800,400,20,12,30
302,277,12,-11,0,200,10,80,20,800,400,20,12,30
314,266,12,-11,0,200,10,80,20,800,400,20,12,30
326,255,12,-11,0,200,10,80,20,800,400,20,12,30
338,244,12,-11,0,200,10,80,20,800,400,20,12,30
350,233,12,-11,0,200,10,80,20,800,400,20,12,30
362,222,12,-11,0,200,10,80,20,800,400,20,12,30
374,211,12,-11,0,200,10,80,20,800,400,20,12,30
386,200,12,-11,0,200,10,80,20,800,400,20,12,30
398,189,12,-11,0,200,10,80,20,800,400,20,12,30
410,178,12,-11,0,200,10,80,20,800,400,20,12,30
422,167,12,-11,0,200,10,80,20,800,400,20,12,30
434,156,12,-11,0,200,10,80,20,800,400,20,12,30
446,145,12,-11,0,200,10,80,20,800,400,20,12,30
458,134,12,-11,0,200,10,80,20,800,400,20,12,30
470,123,12,-11,0,200,10,80,20,800,400,20,12,30
482,112,12,-11,0,200,10,80,20,800,400,20,12,30
494,101,12,-11,0,200,10,80,20,800,400,20,12,30
506,90,12,-11,0,200,10,80,20,800,400,20,12,30
518,79,12,-11,0,200,10,80,20,800,400,20,12,30
530,68,12,-11,0,200,10,80,20,800,400,20,12,30
542,57,12,-11,0,200,10,80,20,800,400,20,12,30
554,46,12,-11,0,200,10,80,20,800,400,20,12,30
566,35,12,-11,0,200,10,80,20,800,400,20,12,30
578,46,12,11,0,200,10,80,20,800,400,20,12,30
590,57,12,11,0,200,10,80,20,800,400,20,12,30
602,68,12,11,0,200,10,80,20,800,400,20,12,30
614,79,12,11,0,200,10,80,20,800,400,20,12,30
626,90,12,11,0,200,10,80,20,800,400,20,12,30
638,101,12,11,0,200,10,80,20,800,400,20,12,30
650,112,12,11,0,200,10,80,20,800,400,20,12,30
662,123,12,11,0,200,10,80,20,800,400,20,12,30
674,134,12,11,0,200,10,80,20,800,400,20,12,30
686,145,12,11,0,200,10,80,20,800,400,20,12,30
698,156,12,11,0,200,10,80,20,800,400,20,12,30
710,167,12,11,0,200,10,80,20,800,400,20,12,30
722,178,12,11,0,200,10,80,20,800,400,20,12,30
734,189,12,11,0,200,10,80,20,800,400,20,12,30
746,200,12,11,0,200,10,80,20,800,400,20,12,30
758,211,12,11,0,200,10,80,20,800,400,20,12,30
770,222,12,11,0,200,10,80,20,800,400,20,12,30
758,233,-12,11,0,200,10,80,20,800,400,20,12,30
746,244,-12,11,0,200,10,80,20,800,400,20,12,30
734,255,-12,11,0,200,10,80,20,800,400,20,12,30
722,266,-12,11,0,200,10,80,20,800,400,20,12,30
710,277,-12,11,0,200,10,80,20,800,400,20,12,30
698,288,-12,11,0,200,10,80,20,800,400,20,12,30
686,299,-12,11,0,200,10,80,20,800,400,20,12,30
674,310,-12,11,0,200,10,80,20,800,400,20,12,30
662,321,-12,11,0,200,10,80,20,800,400,20,12,30
650,332,-12,11,0,200,10,80,20,800,400,20,12,30
638,343,-12,11,0,200,10,80,20,800,400,20,12,30
626,354,-12,11,0,200,10,80,20,800,400,20,12,30
614,365,-12,11,0,200,10,80,20,800,400,20,12,30
602,354,-12,-11,0,200,10,80,20,800,400,20,12,30
590,343,-12,-11,0,200,10,80,20,800,400,20,12,30
578,332,-12,-11,0,200,10,80,20,800,400,20,12,30
566,321,-12,-11,0,200,10,80,20,800,400,20,12,30
554,310,-12,-11,0,200,10,80,20,800,400,20,12,30
542,299,-12,-11,0,200,10,80,20,800,400,20,12,30
530,288,-12,-11,0,200,10,80,20,800,400,20,12,30
518,277,-12,-11,0,200,10,80,20,800,400,20,12,30
506,266,-12,-11,0,200,10,80,20,800,400,20,12,30
494,255,-12,-11,0,200,10,80,20,800,400,20,12,30
482,244,-12,-11,0,200,10,80,20,800,400,20,12,30
470,233,-12,-11,0,200,10,80,20,800,400,20,12,30
458,222,-12,-11,0,200,10,80,20,800,400,20,12,30
446,211,-12,-11,0,200,10,80,20,800,400,20,12,30
434,200,-12,-11,0,200,10,80,20,800,400,20,12,30
422,189,-12,-11,0,200,10,80,20,800,400,20,12,30
410,178,-12,-11,0,200,10,80,20,800,400,20,12,30
398,167,-12,-11,0,200,10,80,20,800,400,20,12,30
386,156,-12,-11,0,200,10,80,20,800,400,20,12,30
374,145,-12,-11,0,200,10,80,20,800,400,20,12,30
362,134,-12,-11,0,200,10,80,20,800,400,20,12,30
350,123,-12,-11,0,200,10,80,20,800,400,20,12,30
338,112,-12,-11,0,200,10,80,20,800,400,20,12,30
326,101,-12,-11,0,200,10,80,20,800,400,20,12,30
314,90,-12,-11,0,200,10,80,20,800,400,20,12,30
302,79,-12,-11,0,200,10,80,20,800,400,20,12,30
290,68,-12,-11,0,200,10,80,20,800,400,20,12,30
278,57,-12,-11,0,200,10,80,20,800,400,20,12,30
266,46,-12,-11,0,200,10,80,20,800,400,20,12,30
254,35,-12,-11,0,200,10,80,20,800,400,20,12,30
242,46,-12,11,0,200,10,80,20,800,400,20,12,30
230,57,-12,11,0,200,10,80,20,800,400,20,12,30
218,68,-12,11,0,200,10,80,20,800,400,20,12,30
206,79,-12,11,0,200,10,80,20,800,400,20,12,30
194,90,-12,11,0,200,10,80,20,800,400,20,12,30
182,101,-12,11,0,200,10,80,20,800,400,20,12,30
